-2.959890990566094726e-01,1.151934884363921413e-01,1.731624875194698876e-01,-1.224409663391209796e-01,-1.406464463122507336e-01,-6.962880956427699441e-01,-7.800180166040704410e-01,-1.434177002823264102e+00,-8.998231429759845357e-01,-4.220209045291918315e-01,-8.956440639893186173e-01,-5.902689063048650597e-01,8.095156862418162458e-01,4.286291775446212649e-01,-7.007922555980157231e-01,-1.093484608349560405e+00,-1.417473329568168294e+00,-2.821881057269268744e-01,9.833720294330176026e-01,1.705552419190065949e+00,1.430296564254495362e+00,9.884311424531870838e-01,-8.960034242662172008e-03,-1.151140835565355403e+00,-1.495918202500479577e+00,1.060262939658219022e-01,1.037217042743060702e+00,1.732371536663392109e-01,-6.056531818030349568e-01,-1.859405224803101442e+00,-9.022674169538308364e-01,-1.516917020547091377e-01,-5.349821634501260581e-01,-3.376365166607376289e-01,-2.075690067119219384e-01,-6.621984442867570042e-01,-4.820692845711817554e-01,-3.168013025686106099e-01,-7.518059737653024488e-01,-1.434362718480064469e-01,-1.164670471140483304e-01,-6.254456570093015477e-01,-2.869635225178557292e-01,-7.856758810698157847e-01,-6.911062572861972342e-01,-2.210898372994967720e-01,4.123369091972465261e-01,5.222020850049647889e-01,9.378175050583016370e-01,2.070124782368992999e+00,-9.806324052954565884e-01,1.728966330252574013e-01,3.808847840362528103e-01,5.357587126766747421e-01,-3.688974614630192161e-01,-5.043008536710501533e-01,-1.820618684252491015e-01,3.146712549953331606e-01,-2.774935236284050699e-01,-9.507343065047433317e-01
-1.088453389176138875e-01,-1.000260517813227779e+00,-2.201416674616957225e-01,6.535972932943433511e-01,5.786362116939224309e-01,-3.827936042381513970e-01,3.274022990746033313e-01,-2.394255769654280164e-01,-1.080841148074376257e+00,-8.152643268508074081e-01,-9.133822637982303982e-01,-1.167487394605021933e+00,-1.392499618761525948e+00,-5.797700977046874593e-01,-2.183808894456328309e-01,2.670016340038559033e-01,3.994672226366368650e-01,9.115347175783846678e-01,1.196057510094822307e+00,1.090627883432703005e+00,1.021170554492740745e+00,1.199586297590564454e+00,1.326655322926845182e+00,1.282042343948840202e+00,1.099909074316497648e+00,6.633231844930265186e-01,6.289694782510166227e-02,-4.533592048541407182e-01,-5.621949137078497971e-01,-3.504397441667383983e-01,-4.067623419012537656e-01,-8.927017010212130455e-01,-1.189038151378788877e+00,-6.865376523600634773e-01,-1.657297073235969032e-01,-7.019042728867887215e-02,-3.027478922383537996e-01,-5.037589045220014494e-01,-2.035280541081467554e-02,2.728777360413431330e-01,5.657446144997231308e-01,1.117713673302100252e+00,5.985981847029719916e-01,-1.566591575039994466e-01,-7.782031010634448132e-01,1.612462367097776128e-01,1.143172907149106354e+00,6.177911489179351845e-01,4.466250471936540900e-01,1.098563398416473103e+00,1.008121186918608636e+00,9.464042630684298407e-01,2.480572422615845873e+00,9.691580796645146156e-01,-6.985505121320999544e-01,-1.531738322284866283e-01,8.248976013835366272e-01,4.252314256693671968e-02,4.000919941139106928e-02,1.722807132592478474e-01
-8.209045238367189690e-01,-9.452216688206478423e-01,-1.006749977424027165e+00,-1.590465446237183944e-01,5.007244028029530364e-02,-2.129840880606495568e-01,-3.430539763814611232e-01,-9.952887239367121941e-01,-1.065952221248101850e+00,-1.215763162868393810e+00,-9.325986469245513000e-01,-7.618744028265334034e-01,-3.430796162166082075e-01,4.382896330838176313e-02,5.592452583847847825e-01,5.177229938876443116e-01,5.308775157125004140e-01,7.346262236957449288e-01,8.441671370996675083e-01,9.062301761427685731e-01,1.309088570950198260e+00,1.428999229299970475e+00,1.182451110093762914e+00,1.066956709479826459e+00,7.160397608442887751e-01,3.361668521929030429e-01,-2.274471873048746484e-01,-9.818480149722514927e-01,-6.527329722394853428e-01,2.303194490186418475e-01,-1.387119097337060659e-02,-5.555937039112245346e-01,-2.714003994132540565e-01,-3.246522006863329923e-01,-1.103690728156409895e+00,-1.231292445398488145e+00,-1.319974624529956397e+00,-1.337184359013020796e+00,-7.449240219125049522e-01,-4.838084856473040540e-01,-6.245215474367306063e-01,-1.332253879732681501e+00,-1.811061829155806713e+00,-1.019373066561282348e+00,-9.300827212039344261e-01,-1.193892174287122687e+00,-8.927273728596462066e-01,-8.791696633040555486e-01,-7.599282385678282070e-01,-7.608040777685228795e-01,5.517675731603572525e-02,-1.127493005887902466e+00,-4.025807527471775282e-01,1.159030759072048333e-01,2.354664647636277308e-02,-3.379775277245727350e-01,-1.296909852856404699e+00,-8.759767368789019848e-01,-8.289456215396299177e-01,-8.231189633497443259e-01
3.104549957127578530e+00,1.751681931815769033e+00,5.747758852115052441e-01,2.021284944509757486e-01,-1.951375567672637701e-01,3.095067309470481143e-01,-4.614678956784279418e-01,3.137575902244986725e+00,3.065333159179264744e+00,2.144944461105265265e+00,8.279176841099389339e-01,-5.576496796933080313e-01,-4.321213134022375835e-01,1.124990980032733318e-01,6.158761578896296829e-01,7.662176987102978787e-01,-6.108460305995597750e-01,-1.065171995318609621e+00,-1.259010591056987094e+00,1.066731852250422108e+00,1.507963822099967821e+00,-9.222848666282688068e-01,-2.345474491188832111e+00,-2.167517440931958195e+00,-1.895694859388112441e+00,-1.449706477716679043e+00,-1.694620351939264413e+00,-1.402135907510795088e+00,-1.039833471383633245e+00,-2.005516177487278173e-01,-1.221664811414027607e+00,-4.928342363641521895e-01,2.165757513523533240e-01,8.397477479860868677e-01,1.046468903136328121e+00,1.286995464471509365e+00,1.485239174362736003e+00,1.965432941999770033e+00,1.759123316526850056e+00,1.204393987289822388e+00,1.175538658740549582e-03,-7.512007696288809377e-01,-3.661979910586667386e-01,3.845251137984163903e-02,1.638194457285481853e+00,1.425614212869943165e+00,2.337491653368294620e-01,8.558620250785408112e-01,1.860863734602605124e+00,2.572656532689262310e+00,5.212908804912073091e-01,-6.342417635415315003e-01,-3.555728205401716968e-01,2.675668087179134069e+00,1.703207428456917416e+00,2.507999382915153674e+00,9.148046969021782493e-01,2.151671013887010542e+00,2.245817591056291196e+00,-4.657960025157470985e-01
-3.964077020580217270e-01,-6.076500616661575371e-01,-4.084845022414088644e-01,-7.154513345495985277e-01,-7.859294777168752705e-04,-3.011544137681985700e-01,1.885898823039463754e-02,-1.042125213488639679e-01,1.980393035298462223e-01,4.725716041840039572e-01,-1.329014722061137577e-01,3.904352329078101813e-01,1.918772470335618208e-01,-5.234729602521187575e-01,-1.123950921342551812e+00,-8.823977085539731480e-01,-8.566605788238219610e-01,-9.439569161768009975e-01,-1.210839983152778077e+00,-1.647459022870319201e+00,-2.210258082532510215e+00,-1.689508390839829843e+00,-9.753313647494317173e-01,-4.369185984608339735e-01,-9.000207458727687432e-03,1.973864399538883263e-01,7.021420184474023163e-01,8.624124010854498090e-01,8.719279334332553644e-01,1.575187225503176913e+00,2.171528057952548441e+00,2.183857054518481444e+00,1.612859326152986439e+00,1.060481119550966245e+00,1.008052819152502444e+00,1.102556418566651208e+00,1.317175627288470929e+00,1.127502485052042092e+00,1.260673375188509970e+00,1.731069451338815623e+00,1.776771232749021712e+00,1.171885106430534451e+00,1.880332234627854149e+00,2.609121551785972937e+00,2.208282889282011219e+00,2.319565465049901576e+00,2.698260030610582838e+00,2.448411901213502162e+00,1.953168357557035328e+00,1.860736553068880861e+00,1.008121186918608636e+00,1.595305591504843357e-02,-8.569907640815669359e-01,-1.953422627649525900e-02,3.218041685102931426e-01,2.903550369621200611e-01,1.416036754418606436e-01,-9.270045079592262871e-01,-4.613108895988133895e-01,-5.934113456707462708e-01
-4.511814855133375324e-01,-1.306467037304648027e-01,-6.217550651537311346e-01,2.362937008499332858e-01,-1.170528433911998567e+00,-3.729969013817570622e-01,3.657617377200995112e-01,6.535795003912216183e-02,-3.391450386895877162e-02,3.289144130037824354e-01,1.767779327911370157e-01,8.676687005073256964e-01,8.611033361985699353e-01,-1.442405947749247908e-01,-1.748589944557981390e-01,2.634389859060402017e-01,1.148505893169057934e+00,5.110335439274088509e-01,-1.129194885010051053e+00,-1.199408438202551830e+00,5.167256373751789589e-01,3.426615232642526987e-01,-1.357167871969424899e+00,-1.781311572226073503e+00,-3.744504917130773158e-01,-5.330596796364136525e-01,-8.512397689426668412e-01,6.831541644984053807e-01,7.958759642666815015e-01,-7.180552713448560276e-01,-1.243851605819366934e+00,-1.205602474934473589e+00,-1.777315327397365197e+00,-1.056800082081796877e+00,-3.475404810292273550e-01,-9.690960013219281910e-01,-8.270418285657251678e-01,-6.163839659397067905e-01,-1.216829291818626091e+00,-1.558466823597895567e+00,-6.470120417756460851e-01,-7.266946451183987632e-01,-5.130148004136987350e-01,-2.127173608773419711e-01,-6.745506588822576255e-01,-7.785486694281267273e-01,-1.340570484386537808e+00,-8.485090201621594552e-01,-1.267603664817195330e+00,-4.090318525443344400e-01,-6.698896565120088242e-01,-1.026600706317053913e+00,-1.205331595051427340e-01,4.951275220215647921e-01,1.703207428456917416e+00,1.177412775343333440e+00,4.293063811015138120e-01,2.976619979685584672e-01,-3.944682110641194450e-01,4.019883309382459857e-01
-8.574203794735961726e-01,-6.333348578626948333e-01,5.581573997897659734e-01,-7.813413754618737661e-01,-9.434821403494436654e-01,-1.060398885138759351e+00,-2.046264369216270751e-01,-1.285952035092280399e-01,-9.672151275580699314e-01,-5.838166299493398048e-01,-1.098894270133099038e+00,-3.505885020721216105e-01,-1.769160131459466268e+00,-3.985056881046584176e-01,-6.924024927084091452e-01,-6.503802511837177835e-01,-1.284517033044353607e+00,-9.025963655236838301e-01,-3.805093350412414588e-01,-6.649338740922019486e-01,-1.339443373356004052e+00,-1.075491426558772057e+00,-4.785376963132069172e-01,-9.097621676241774979e-01,-1.593873948795459627e+00,-7.779918805472773036e-01,-7.337195237710099072e-01,-1.778012975669665430e+00,-1.718667714685273129e+00,-9.587013458691848733e-01,6.013501288913498666e-01,1.302534817393166122e+00,8.412412062999135021e-01,-2.572175273999086631e-01,-2.742961061299420650e-04,-3.519201308093377056e-01,7.020147970884107469e-01,2.425844193075349153e+00,3.267745476257981174e+00,3.339505723289268424e+00,1.938241448515595211e+00,1.480791254865296835e+00,5.589809504325665701e-01,7.453682967761466882e-01,1.691460295628592014e+00,1.963818710336236117e+00,2.055344152713082018e+00,1.265271789385036927e+00,6.213445120716829528e-01,8.556730524283426842e-01,8.838240874052295526e-01,-9.614949916367233895e-02,-1.060691803645258835e+00,6.034773637685245662e-01,5.494217511151341243e-02,-6.077198448044348472e-02,-4.517831549811737735e-01,-5.187823393166313135e-01,-5.949962466682011675e-01,1.473957213440237890e+00
-8.985007170650830544e-01,-4.792260806834711118e-01,-5.968273370211220064e-01,-4.922980976992615693e-02,-1.224827428272463603e-01,-3.632001985253626719e-01,-4.181050519922147046e-01,-5.763499122722760548e-01,-8.535891070417632731e-01,-8.936227947672917837e-01,-5.830082923572490472e-01,-1.126358804529580926e+00,-1.680825114410230414e+00,-6.490588822616952802e-01,-4.219586876389284924e-02,-6.944680213941886171e-01,-1.063825040849300629e+00,-1.158949877492508662e+00,-1.359842287263255622e+00,-1.414472718843080123e+00,-1.508506949777208783e+00,-7.698721230704625995e-01,-4.064434016091703072e-02,-1.019559620768019370e-02,2.995185319404194968e-01,4.714668779180870573e-01,-4.606030370383252387e-03,2.568102504535426100e-01,4.445882971639362746e-01,3.375788422352002383e-01,-5.223585629926991158e-02,-4.959722097415059650e-01,4.848226793544794244e-01,1.939226116786483045e+00,1.756976278203519648e+00,1.040200244187411638e+00,-8.683850281519535363e-02,-1.257891984041824007e-01,-2.494234885110777900e-01,-2.494269772686546760e-01,-1.035804818172897379e-02,5.701952598968542674e-01,1.469400530136785843e+00,2.051710642693925224e-01,-8.545028154468187198e-01,-1.214980255107777962e+00,-4.970868326150303940e-01,-2.280818883496715521e-01,-4.137859024887142745e-01,-3.085255024802806556e-01,1.494951493346009963e+00,-1.970417987345209065e-01,1.301758122655550520e-01,-4.662168671323509150e-02,-8.712259196254280580e-01,3.827568847101632254e-01,4.113249619977852878e-01,-5.357915963434061180e-01,-7.696548802432318093e-02,1.244249595761239613e+00
2.973935550426447527e-01,1.355402219069193448e+00,-2.644576285863342036e-01,-6.178364591240055326e-01,-6.437810328468717147e-01,-3.680985499535597283e-01,-2.296434621252115837e-01,-7.813861031662461265e-01,-1.202303445867669573e+00,-8.624245158746174367e-01,-9.532932133682816556e-01,-1.068920601148361404e+00,-3.091589696697017997e-01,-5.329906504385221316e-02,-4.983892258862550606e-01,-1.047170183077954952e+00,-8.956971658845930273e-01,-1.452159325686883884e+00,-1.592530816970028074e+00,-1.685692672761968547e+00,-1.917240700660955977e+00,-1.289424939000588521e+00,-2.154556237578835631e+00,-2.022690240167251297e+00,-4.987789389336290125e-01,3.279009342225541190e-01,3.971821434833869291e-02,-3.738234557378167233e-01,-3.131146549030394133e-01,2.954084825090317334e-01,1.248002740830300938e+00,2.019785875073992543e+00,1.921693180652826127e+00,1.129172339544590953e+00,1.683567325640367596e+00,2.273049426793815719e+00,2.346062270740728373e+00,1.998769960179410665e+00,1.198244240523845816e+00,2.324482917056319153e-01,-1.008967048794146004e-01,-2.617231774326715943e-01,3.554571194747973562e-01,8.625809038294990350e-01,7.715448712705557099e-01,6.242671416850377186e-01,2.158903909507878249e-01,3.670953020518428755e-01,2.191600834845222612e-01,-1.313589003120818832e+00,-5.973830151292044421e-01,3.746812321669543699e-01,2.167186207902473516e+00,-8.457017695970650006e-01,1.891580600267820600e+00,5.860409497558579650e-01,-6.855416033296418687e-01,3.656990260756575184e-01,2.906692439164932362e-01,-1.595191789437495622e-01
2.197973618142807228e-01,-1.820162961235394783e-01,1.510045069571508414e-01,3.374283434182790559e-02,1.263599949173135617e-01,-3.485051442407711697e-01,-1.412499730725461367e-01,-1.817937827682039043e-01,-4.680442650140196892e-01,-8.899950879193063713e-01,-1.486178299294338645e+00,-1.274563551525567107e+00,-6.942996440043684991e-01,2.176695745630172762e-01,8.140843061565871119e-01,1.172804912873528727e+00,1.279529685382933657e+00,1.375100493215301256e+00,1.223000392481922161e+00,1.042835821068141211e+00,1.507963822099967821e+00,1.355174306639158388e+00,1.172295883837911612e+00,1.139801343197788697e+00,9.086023390310022929e-01,8.543093944395077077e-01,3.540543718489993497e-01,-4.226753625554572347e-01,-1.161758056872902234e+00,-6.488408765769061448e-01,-1.506897564729628991e-01,-4.592130930353634510e-01,-6.847339267347913871e-01,-5.294693139600068488e-01,-8.412442138114623047e-01,-1.277120477171181934e+00,-9.930950461295322551e-01,-1.024987688763141724e+00,-1.157349565090875387e+00,-6.793995812173659887e-01,-8.626901156924259295e-01,-1.232294687650451692e+00,-1.640940764347595060e+00,-6.626390450945577326e-01,-5.903330496100429592e-01,-9.234146159352378813e-01,-2.882765474859275145e-01,-3.561351626481793486e-01,-7.698180195986600305e-01,-1.828925649002132725e-01,-1.270658970826674450e+00,2.289479105646175794e-01,1.145065015298865341e-01,-9.946828019991349468e-01,-7.299460407672505591e-01,1.713343492281982794e+00,1.112600307043189796e+00,-1.012050793093100420e+00,-1.103868272916702226e-01,-2.105653162057490868e-01
